date,worker_id,shift,dock_id,dock_in_use,items_picked,hours_worked,orders_completed,errors
2023-01-18 13:00:00,W015,Night,3,0,37,0.64,6,0
2023-01-18 14:00:00,W028,Night,1,1,42,0.51,6,0
2023-01-18 15:00:00,W034,AM,5,0,54,0.83,11,0
2023-01-18 16:00:00,W002,Night,1,1,34,0.8,6,1
2023-01-18 17:00:00,W032,Night,2,1,44,0.51,12,0
2023-01-18 18:00:00,W023,Night,6,1,37,0.56,13,0
2023-01-18 19:00:00,W022,AM,8,1,39,0.79,14,1
2023-01-18 20:00:00,W025,Night,1,1,34,0.96,11,0
2023-01-18 21:00:00,W022,Night,7,1,35,0.95,8,0
2023-01-18 22:00:00,W022,AM,7,1,37,0.58,17,1
2023-01-18 23:00:00,W049,Night,8,1,58,0.69,7,1
2023-01-19 00:00:00,W042,Night,7,1,47,0.52,7,0
2023-01-19 01:00:00,W006,AM,4,1,58,0.73,9,0
2023-01-19 02:00:00,W015,PM,1,1,29,0.88,10,0
2023-01-19 03:00:00,W043,AM,3,0,33,0.89,8,0
2023-01-19 04:00:00,W037,Night,1,1,48,0.75,7,0
2023-01-19 05:00:00,W033,Night,6,1,43,0.55,6,1
2023-01-19 06:00:00,W008,Night,7,1,40,0.69,8,1
2023-01-19 07:00:00,W044,AM,2,1,52,0.97,7,1
2023-01-19 08:00:00,W044,Night,7,0,47,0.61,8,0
2023-01-19 09:00:00,W005,Night,1,0,39,0.66,10,0
2023-01-19 10:00:00,W039,AM,4,0,44,0.87,5,1
2023-01-19 11:00:00,W004,PM,5,0,47,0.87,9,0
2023-01-19 12:00:00,W006,PM,1,1,41,0.96,9,0
2023-01-19 13:00:00,W045,Night,1,1,48,0.69,9,0
2023-01-19 14:00:00,W032,AM,3,1,44,0.76,7,0
2023-01-19 15:00:00,W030,Night,4,1,38,0.73,10,0
2023-01-19 16:00:00,W047,AM,6,0,32,0.96,7,0
2023-01-19 17:00:00,W035,AM,5,0,47,0.88,3,1
2023-01-19 18:00:00,W040,PM,7,0,51,0.92,11,1
2023-01-19 19:00:00,W016,PM,2,1,55,0.57,15,0
2023-01-19 20:00:00,W013,AM,1,1,39,0.9,8,0
2023-01-19 21:00:00,W050,Night,6,0,48,0.72,10,0
2023-01-19 22:00:00,W042,PM,5,0,31,0.51,4,1
2023-01-19 23:00:00,W030,Night,2,0,46,0.53,9,1
2023-01-20 00:00:00,W019,PM,6,1,45,0.84,7,0
2023-01-20 01:00:00,W017,PM,4,1,38,0.69,16,0
2023-01-20 02:00:00,W019,Night,4,1,48,0.93,4,0
2023-01-20 03:00:00,W028,PM,5,1,53,0.87,8,1
2023-01-20 04:00:00,W026,PM,7,1,56,0.51,6,0
2023-01-20 05:00:00,W037,Night,8,0,51,0.84,2,0
2023-01-20 06:00:00,W026,PM,2,1,40,0.6,8,0
2023-01-20 07:00:00,W023,PM,4,1,49,0.71,8,0
2023-01-20 08:00:00,W009,PM,8,1,49,0.81,6,0
2023-01-20 09:00:00,W012,Night,5,1,58,0.94,8,0
2023-01-20 10:00:00,W001,AM,4,1,49,0.73,9,0
2023-01-20 11:00:00,W001,Night,4,1,61,0.9,9,1
2023-01-20 12:00:00,W047,AM,6,0,45,0.89,4,0
2023-01-20 13:00:00,W034,PM,8,1,40,0.71,4,0
2023-01-20 14:00:00,W032,AM,6,0,40,0.75,6,0
2023-01-20 15:00:00,W048,Night,4,0,44,0.85,6,0
2023-01-20 16:00:00,W025,Night,8,1,44,0.52,7,0
2023-01-20 17:00:00,W040,PM,3,1,41,0.95,5,0
2023-01-20 18:00:00,W045,AM,8,0,29,0.88,4,0
2023-01-20 19:00:00,W001,PM,6,1,47,0.62,12,0
2023-01-20 20:00:00,W016,PM,2,1,38,0.99,3,0
2023-01-20 21:00:00,W039,Night,5,0,50,0.59,14,0
2023-01-20 22:00:00,W005,AM,5,1,60,0.96,4,1
2023-01-20 23:00:00,W022,AM,7,1,41,0.66,9,0
2023-01-21 00:00:00,W029,AM,2,1,45,0.88,6,0
2023-01-21 01:00:00,W003,AM,2,1,36,0.73,10,0
2023-01-21 02:00:00,W012,PM,2,0,51,0.87,11,2
2023-01-21 03:00:00,W026,PM,7,1,43,0.58,8,0
2023-01-21 04:00:00,W016,Night,2,1,39,0.63,14,1
2023-01-21 05:00:00,W037,PM,1,1,40,0.55,8,0
2023-01-21 06:00:00,W022,PM,7,0,40,0.93,11,0
2023-01-21 07:00:00,W029,Night,5,1,38,0.65,7,0
2023-01-21 08:00:00,W014,Night,1,1,48,0.85,7,0
2023-01-21 09:00:00,W028,Night,7,0,44,0.91,8,0
2023-01-21 10:00:00,W005,PM,4,1,45,0.95,6,1
2023-01-21 11:00:00,W047,PM,4,1,51,0.55,4,1
2023-01-21 12:00:00,W049,Night,5,0,36,0.95,12,1
2023-01-21 13:00:00,W030,Night,4,1,56,0.6,9,0
2023-01-21 14:00:00,W046,Night,2,1,53,0.87,5,0
2023-01-21 15:00:00,W005,PM,7,1,45,0.86,9,0
2023-01-21 16:00:00,W012,PM,1,1,53,0.5,7,1
2023-01-21 17:00:00,W016,AM,2,1,39,0.61,6,1
2023-01-21 18:00:00,W026,PM,4,1,37,0.75,7,0
2023-01-21 19:00:00,W026,PM,6,1,38,0.71,8,0
2023-01-21 20:00:00,W048,PM,8,0,56,0.96,10,0
2023-01-21 21:00:00,W021,Night,1,1,35,0.68,10,0
2023-01-21 22:00:00,W039,PM,2,0,42,0.97,7,0
2023-01-21 23:00:00,W036,Night,7,0,44,0.73,7,0
2023-01-22 00:00:00,W033,AM,5,0,44,0.98,4,0
2023-01-22 01:00:00,W030,AM,2,1,37,0.87,7,0
2023-01-22 02:00:00,W037,Night,6,0,52,0.91,4,0
2023-01-22 03:00:00,W023,Night,4,0,51,0.55,10,0
2023-01-22 04:00:00,W010,Night,1,0,38,0.79,9,1
2023-01-22 05:00:00,W005,PM,5,0,51,0.57,7,0
2023-01-22 06:00:00,W036,AM,1,1,51,0.65,10,0
2023-01-22 07:00:00,W034,Night,5,1,48,0.81,4,0
2023-01-22 08:00:00,W031,PM,8,0,46,0.86,8,0
2023-01-22 09:00:00,W010,AM,7,1,48,0.52,8,0
2023-01-22 10:00:00,W019,PM,1,1,38,0.77,5,0
2023-01-22 11:00:00,W032,AM,4,1,39,0.78,7,0
2023-01-22 12:00:00,W001,PM,7,1,42,0.54,9,0
2023-01-22 13:00:00,W005,AM,7,1,42,0.75,6,0
2023-01-22 14:00:00,W045,AM,8,0,43,0.86,12,1
2023-01-22 15:00:00,W004,PM,5,1,42,0.53,10,1
2023-01-22 16:00:00,W016,Night,3,1,58,0.88,11,1
2023-01-22 17:00:00,W024,AM,1,1,57,0.79,7,0
2023-01-22 18:00:00,W016,Night,1,1,46,0.92,7,0
2023-01-22 19:00:00,W002,PM,2,0,42,0.61,7,0
2023-01-22 20:00:00,W049,Night,5,1,49,0.92,9,1
2023-01-22 21:00:00,W028,Night,6,1,41,0.55,5,0
2023-01-22 22:00:00,W032,Night,3,1,55,0.7,8,0
2023-01-22 23:00:00,W027,Night,4,0,47,0.6,9,0
2023-01-23 00:00:00,W020,Night,2,1,39,0.94,2,0
2023-01-23 01:00:00,W024,AM,8,1,48,0.85,8,0
2023-01-23 02:00:00,W012,AM,3,1,47,0.51,4,0
2023-01-23 03:00:00,W050,AM,5,1,53,0.5,16,0
2023-01-23 04:00:00,W035,PM,3,1,37,0.65,6,0
2023-01-23 05:00:00,W033,Night,8,0,38,0.57,13,0
2023-01-23 06:00:00,W033,AM,7,0,50,0.82,7,0
2023-01-23 07:00:00,W043,PM,1,0,51,0.83,6,0
2023-01-23 08:00:00,W037,AM,7,1,39,0.97,6,2
2023-01-23 09:00:00,W012,AM,1,0,48,0.98,2,0
2023-01-23 10:00:00,W003,Night,2,1,47,0.83,9,1
2023-01-23 11:00:00,W001,PM,8,1,45,0.5,5,1
2023-01-23 12:00:00,W033,Night,5,0,44,0.68,4,1
2023-01-23 13:00:00,W040,Night,5,0,49,0.76,6,0
2023-01-23 14:00:00,W010,AM,3,0,40,0.75,9,0
2023-01-23 15:00:00,W043,Night,2,1,49,0.8,4,0
2023-01-23 16:00:00,W044,PM,5,0,43,0.98,5,1
2023-01-23 17:00:00,W029,Night,6,0,39,0.94,7,0
2023-01-23 18:00:00,W013,Night,6,1,43,0.55,6,1
2023-01-23 19:00:00,W012,Night,7,1,47,0.63,6,0
2023-01-23 20:00:00,W031,AM,1,0,43,0.92,17,0
2023-01-23 21:00:00,W046,PM,3,1,55,0.91,6,0
2023-01-23 22:00:00,W002,AM,4,1,36,0.64,13,0
2023-01-23 23:00:00,W050,AM,8,1,53,0.87,6,0
2023-01-24 00:00:00,W035,AM,1,1,53,0.84,8,0
2023-01-24 01:00:00,W023,AM,2,0,38,0.74,10,0
2023-01-24 02:00:00,W017,AM,5,1,49,0.6,6,0
2023-01-24 03:00:00,W026,PM,1,1,53,0.94,12,0
2023-01-24 04:00:00,W008,Night,4,0,52,0.84,9,0
2023-01-24 05:00:00,W029,AM,4,1,55,0.58,8,0
2023-01-24 06:00:00,W026,AM,6,1,59,0.85,1,0
2023-01-24 07:00:00,W010,PM,2,0,39,0.87,6,2
2023-01-24 08:00:00,W026,PM,1,0,44,0.94,2,0
2023-01-24 09:00:00,W034,Night,3,1,37,0.61,12,0
2023-01-24 10:00:00,W041,PM,1,0,41,0.99,10,0
2023-01-24 11:00:00,W007,Night,6,1,57,0.58,8,0
2023-01-24 12:00:00,W004,AM,7,0,42,0.8,10,0
2023-01-24 13:00:00,W050,AM,4,0,46,0.83,5,0
2023-01-24 14:00:00,W045,Night,2,1,47,0.71,9,0
2023-01-24 15:00:00,W011,PM,2,1,53,0.74,10,0
2023-01-24 16:00:00,W029,Night,3,1,58,0.95,8,1
2023-01-24 17:00:00,W036,PM,2,1,50,0.82,16,2
2023-01-24 18:00:00,W025,AM,6,0,41,0.75,6,1
2023-01-24 19:00:00,W021,PM,6,1,50,0.56,9,0
2023-01-24 20:00:00,W036,Night,6,1,54,0.5,8,0
2023-01-24 21:00:00,W010,Night,2,0,49,0.56,11,0
2023-01-24 22:00:00,W037,AM,2,1,37,0.98,7,0
2023-01-24 23:00:00,W009,PM,6,0,45,0.88,11,0
2023-01-25 00:00:00,W024,PM,2,1,41,0.98,15,1
2023-01-25 01:00:00,W035,PM,8,1,39,0.52,11,0
2023-01-25 02:00:00,W049,AM,2,1,58,0.84,5,1
2023-01-25 03:00:00,W035,PM,8,1,47,0.52,8,0
2023-01-25 04:00:00,W048,Night,4,1,54,0.89,9,1
2023-01-25 05:00:00,W036,PM,1,0,47,0.69,6,0
2023-01-25 06:00:00,W018,AM,5,1,44,0.55,8,0
2023-01-25 07:00:00,W049,PM,8,0,51,0.78,12,0
2023-01-25 08:00:00,W039,PM,8,1,49,0.64,5,1
2023-01-25 09:00:00,W032,Night,2,1,53,0.83,5,0
2023-01-25 10:00:00,W024,PM,5,1,45,0.83,6,0
2023-01-25 11:00:00,W023,Night,7,0,44,0.85,9,0
2023-01-25 12:00:00,W032,Night,5,1,44,1.0,8,0
2023-01-25 13:00:00,W037,AM,4,1,44,0.69,8,0
2023-01-25 14:00:00,W012,Night,8,0,46,0.73,6,0
2023-01-25 15:00:00,W049,Night,2,1,38,0.9,11,0
2023-01-25 16:00:00,W013,AM,6,0,54,0.79,4,1
2023-01-25 17:00:00,W023,Night,5,1,49,0.52,8,1
2023-01-25 18:00:00,W025,AM,2,0,38,0.92,6,0
2023-01-25 19:00:00,W035,PM,3,1,42,0.53,6,1
2023-01-25 20:00:00,W041,AM,7,0,52,0.59,11,0
2023-01-25 21:00:00,W030,Night,6,0,55,0.55,3,2
2023-01-25 22:00:00,W017,AM,3,1,50,0.54,10,0
2023-01-25 23:00:00,W049,Night,3,0,47,0.51,9,0
2023-01-26 00:00:00,W020,PM,5,1,45,0.53,4,1
2023-01-26 01:00:00,W048,AM,3,0,50,0.72,13,2
2023-01-26 02:00:00,W025,PM,4,1,61,0.63,7,0
2023-01-26 03:00:00,W022,Night,4,1,47,0.56,11,0
2023-01-26 04:00:00,W013,Night,5,0,47,0.83,6,0
2023-01-26 05:00:00,W019,PM,2,0,50,0.61,9,0
2023-01-26 06:00:00,W049,AM,1,1,53,0.51,5,0
2023-01-26 07:00:00,W036,AM,2,1,42,0.71,6,0
2023-01-26 08:00:00,W012,Night,2,1,45,0.66,7,0
2023-01-26 09:00:00,W041,PM,2,1,46,0.66,5,0
2023-01-26 10:00:00,W019,PM,2,1,43,0.72,11,0
2023-01-26 11:00:00,W012,AM,6,0,43,0.83,6,0
2023-01-26 12:00:00,W009,AM,1,0,42,0.81,9,0
2023-01-26 13:00:00,W007,AM,6,0,48,0.97,10,0
2023-01-26 14:00:00,W028,PM,3,0,51,0.76,9,1
2023-01-26 15:00:00,W014,AM,7,0,45,0.74,11,0
2023-01-26 16:00:00,W031,AM,2,1,41,0.61,10,0
2023-01-26 17:00:00,W019,Night,7,1,55,0.88,8,0
2023-01-26 18:00:00,W047,AM,4,1,44,0.57,15,0
2023-01-26 19:00:00,W016,AM,5,0,31,0.75,3,0
2023-01-26 20:00:00,W005,PM,5,1,44,0.71,8,0
2023-01-26 21:00:00,W035,PM,6,1,42,0.83,7,0
2023-01-26 22:00:00,W012,Night,6,1,46,0.96,6,0
2023-01-26 23:00:00,W025,AM,4,0,51,0.97,4,0
2023-01-27 00:00:00,W021,Night,2,0,45,0.58,8,0
2023-01-27 01:00:00,W036,PM,7,0,34,0.63,9,1
2023-01-27 02:00:00,W023,Night,8,0,56,0.91,3,0
2023-01-27 03:00:00,W016,PM,7,1,40,0.76,7,0
2023-01-27 04:00:00,W039,Night,1,0,40,0.73,7,0
2023-01-27 05:00:00,W045,Night,3,0,46,0.86,9,0
2023-01-27 06:00:00,W042,AM,5,1,43,0.8,10,1
2023-01-27 07:00:00,W039,Night,3,1,50,0.99,8,0
2023-01-27 08:00:00,W014,AM,1,1,48,0.79,9,1
2023-01-27 09:00:00,W031,AM,6,1,45,0.73,5,0
2023-01-27 10:00:00,W005,AM,7,1,35,0.77,4,0
2023-01-27 11:00:00,W035,AM,5,0,42,0.9,11,0
2023-01-27 12:00:00,W023,Night,3,1,56,0.81,6,1
2023-01-27 13:00:00,W029,PM,8,1,56,0.82,7,0
2023-01-27 14:00:00,W043,PM,6,1,45,0.99,5,1
2023-01-27 15:00:00,W011,PM,1,0,51,0.81,6,0
2023-01-27 16:00:00,W018,Night,8,1,40,0.69,10,1
2023-01-27 17:00:00,W047,AM,3,0,45,0.85,2,0
2023-01-27 18:00:00,W012,PM,8,1,37,0.83,7,0
2023-01-27 19:00:00,W009,Night,7,0,54,0.51,14,0
2023-01-27 20:00:00,W010,AM,2,0,54,0.73,3,1
2023-01-27 21:00:00,W044,PM,8,1,37,0.87,11,0
2023-01-27 22:00:00,W017,AM,6,1,44,0.75,5,0
2023-01-27 23:00:00,W038,PM,1,1,51,0.89,8,1
2023-01-28 00:00:00,W007,PM,3,0,59,0.73,5,1
2023-01-28 01:00:00,W046,PM,7,0,39,0.99,10,0
2023-01-28 02:00:00,W013,AM,2,1,35,0.65,10,1
2023-01-28 03:00:00,W040,Night,2,1,39,0.55,12,1
2023-01-28 04:00:00,W042,AM,1,1,35,0.72,6,0
2023-01-28 05:00:00,W009,PM,4,1,48,0.77,7,1
2023-01-28 06:00:00,W050,AM,7,1,49,0.67,11,0
2023-01-28 07:00:00,W027,Night,7,1,35,0.62,4,0
2023-01-28 08:00:00,W002,AM,5,1,36,0.84,9,0
2023-01-28 09:00:00,W005,Night,1,1,50,0.69,12,1
2023-01-28 10:00:00,W029,Night,2,0,42,0.82,11,0
2023-01-28 11:00:00,W037,AM,2,1,47,0.89,10,2
2023-01-28 12:00:00,W038,PM,8,1,40,0.88,5,0
2023-01-28 13:00:00,W019,Night,1,1,51,0.69,5,0
2023-01-28 14:00:00,W008,AM,4,1,49,0.78,9,1
2023-01-28 15:00:00,W048,Night,5,0,46,0.72,11,1
2023-01-28 16:00:00,W045,PM,3,1,40,0.94,10,0
2023-01-28 17:00:00,W001,AM,1,1,54,0.94,10,0
2023-01-28 18:00:00,W022,AM,5,0,46,0.67,11,0
2023-01-28 19:00:00,W017,AM,7,0,44,0.55,6,0
2023-01-28 20:00:00,W007,PM,5,0,52,0.58,7,0
2023-01-28 21:00:00,W025,Night,8,1,44,0.68,9,0
2023-01-28 22:00:00,W045,AM,6,1,47,0.78,3,0
2023-01-28 23:00:00,W004,Night,2,1,54,0.83,10,0
2023-01-29 00:00:00,W036,Night,8,0,44,0.67,3,0
2023-01-29 01:00:00,W006,PM,3,1,43,0.83,8,1
2023-01-29 02:00:00,W031,AM,1,0,46,0.97,5,1
2023-01-29 03:00:00,W019,Night,8,0,52,0.83,13,0
2023-01-29 04:00:00,W044,AM,2,1,44,0.58,15,0
2023-01-29 05:00:00,W039,AM,6,1,55,0.79,7,2
2023-01-29 06:00:00,W027,PM,8,0,40,0.77,5,0
2023-01-29 07:00:00,W010,AM,6,0,38,0.94,10,0
2023-01-29 08:00:00,W026,AM,8,0,51,0.68,7,0
2023-01-29 09:00:00,W019,Night,2,1,50,0.71,6,1
2023-01-29 10:00:00,W039,PM,4,1,43,0.8,6,1
2023-01-29 11:00:00,W003,AM,5,1,40,0.76,6,0
2023-01-29 12:00:00,W045,Night,1,1,41,0.86,11,1
2023-01-29 13:00:00,W013,PM,1,1,45,0.52,9,0
2023-01-29 14:00:00,W050,PM,1,0,49,0.78,14,0
2023-01-29 15:00:00,W028,Night,2,1,46,0.56,14,0
2023-01-29 16:00:00,W020,Night,7,1,47,0.66,9,2
2023-01-29 17:00:00,W028,Night,4,0,47,0.83,4,0
2023-01-29 18:00:00,W008,Night,3,0,38,0.58,10,0
2023-01-29 19:00:00,W041,Night,6,0,56,0.65,8,0
2023-01-29 20:00:00,W039,AM,2,0,41,0.85,9,0
2023-01-29 21:00:00,W001,AM,7,1,56,0.83,10,0
2023-01-29 22:00:00,W003,PM,3,1,52,0.55,9,0
2023-01-29 23:00:00,W013,AM,6,1,50,0.79,12,0
2023-01-30 00:00:00,W028,AM,6,1,57,0.57,4,0
2023-01-30 01:00:00,W049,AM,4,1,38,0.63,16,1
2023-01-30 02:00:00,W025,Night,5,1,46,0.73,3,0
2023-01-30 03:00:00,W033,PM,1,0,41,0.55,3,0
2023-01-30 04:00:00,W038,PM,8,0,53,1.0,11,0
2023-01-30 05:00:00,W006,PM,3,1,47,0.58,3,0
2023-01-30 06:00:00,W044,PM,2,0,41,0.89,10,0
2023-01-30 07:00:00,W045,AM,3,0,43,0.91,8,0
2023-01-30 08:00:00,W032,AM,5,1,39,1.0,7,0
2023-01-30 09:00:00,W045,Night,1,1,43,0.71,12,0
2023-01-30 10:00:00,W047,PM,3,0,47,0.94,5,0
2023-01-30 11:00:00,W021,AM,5,1,35,0.98,7,0
2023-01-30 12:00:00,W016,AM,2,1,42,0.59,7,0
2023-01-30 13:00:00,W021,Night,4,0,43,0.74,12,0
2023-01-30 14:00:00,W011,Night,7,0,51,0.53,8,0
2023-01-30 15:00:00,W037,Night,6,1,57,0.81,17,0
2023-01-30 16:00:00,W036,AM,2,0,45,0.79,9,0
2023-01-30 17:00:00,W035,AM,1,0,43,0.6,9,0
2023-01-30 18:00:00,W019,Night,6,1,50,0.9,9,1
2023-01-30 19:00:00,W020,PM,7,1,57,0.52,7,0
2023-01-30 20:00:00,W018,Night,2,0,45,0.9,5,0
2023-01-30 21:00:00,W047,Night,8,0,40,0.51,6,0
2023-01-30 22:00:00,W041,Night,2,0,42,0.83,8,0
2023-01-30 23:00:00,W049,Night,2,1,43,0.54,11,1
2023-01-31 00:00:00,W014,AM,8,0,56,0.63,7,0
2023-01-31 01:00:00,W015,PM,2,1,44,0.86,14,1
2023-01-31 02:00:00,W031,Night,6,1,48,0.64,10,0
2023-01-31 03:00:00,W001,PM,1,0,34,0.76,9,1
2023-01-31 04:00:00,W003,PM,7,1,44,0.96,9,0
2023-01-31 05:00:00,W016,PM,5,1,41,0.52,10,0
2023-01-31 06:00:00,W023,Night,3,1,48,0.91,6,0
2023-01-31 07:00:00,W011,AM,8,0,36,0.53,9,0
2023-01-31 08:00:00,W012,Night,4,1,35,0.56,10,0
2023-01-31 09:00:00,W010,PM,8,1,46,0.56,3,0
2023-01-31 10:00:00,W032,PM,7,1,36,1.0,12,0
2023-01-31 11:00:00,W016,AM,3,0,48,0.59,8,1
2023-01-31 12:00:00,W008,Night,3,1,46,0.95,9,0
2023-01-31 13:00:00,W038,PM,4,0,42,1.0,12,1
2023-01-31 14:00:00,W012,AM,7,0,56,0.69,12,0
2023-01-31 15:00:00,W024,PM,6,1,35,0.82,4,0
2023-01-31 16:00:00,W028,AM,1,1,40,0.89,5,0
2023-01-31 17:00:00,W008,AM,4,1,48,0.7,5,0
2023-01-31 18:00:00,W028,Night,1,1,40,0.58,8,0
2023-01-31 19:00:00,W036,PM,6,1,42,0.72,12,0
2023-01-31 20:00:00,W026,Night,3,1,51,0.89,4,0
2023-01-31 21:00:00,W008,PM,1,1,38,0.89,7,0
2023-01-31 22:00:00,W050,Night,6,1,37,0.62,6,0
2023-01-31 23:00:00,W028,PM,6,1,42,0.59,9,0
2023-02-01 00:00:00,W028,Night,5,1,36,0.96,5,0
2023-02-01 01:00:00,W037,AM,4,1,45,0.52,11,1
2023-02-01 02:00:00,W041,PM,5,1,46,0.87,6,0
2023-02-01 03:00:00,W036,PM,8,1,44,0.52,11,0
2023-02-01 04:00:00,W027,AM,3,0,37,0.92,3,0
2023-02-01 05:00:00,W017,Night,4,0,54,0.95,6,0
2023-02-01 06:00:00,W009,PM,3,1,35,0.65,7,0
2023-02-01 07:00:00,W033,PM,5,0,47,0.54,7,0
2023-02-01 08:00:00,W020,Night,7,0,42,0.74,9,1
2023-02-01 09:00:00,W013,AM,6,1,32,0.65,8,0
2023-02-01 10:00:00,W028,Night,3,0,51,0.71,10,0
2023-02-01 11:00:00,W048,Night,4,0,34,0.83,4,0
2023-02-01 12:00:00,W029,Night,8,1,41,0.6,5,0
2023-02-01 13:00:00,W013,PM,4,1,40,0.68,4,1
2023-02-01 14:00:00,W046,AM,3,1,50,0.89,4,0
2023-02-01 15:00:00,W035,AM,4,1,44,0.82,7,1
2023-02-01 16:00:00,W006,Night,8,1,52,0.66,6,0
2023-02-01 17:00:00,W018,PM,6,1,55,0.83,7,1
2023-02-01 18:00:00,W005,Night,7,1,46,0.88,8,0
2023-02-01 19:00:00,W047,PM,6,0,41,0.8,12,1
2023-02-01 20:00:00,W025,PM,4,0,50,0.62,9,0
2023-02-01 21:00:00,W002,PM,8,1,37,0.5,2,0
2023-02-01 22:00:00,W010,PM,8,1,38,0.9,6,0
2023-02-01 23:00:00,W030,AM,3,1,39,0.91,10,2
2023-02-02 00:00:00,W050,PM,5,1,53,0.85,12,0
2023-02-02 01:00:00,W045,PM,4,1,47,0.54,4,0
2023-02-02 02:00:00,W005,Night,4,1,46,0.79,6,0
2023-02-02 03:00:00,W033,Night,4,1,54,0.91,10,0
2023-02-02 04:00:00,W001,AM,4,0,41,0.69,9,0
2023-02-02 05:00:00,W018,Night,3,1,48,0.6,5,0
2023-02-02 06:00:00,W032,PM,5,0,44,0.79,9,0
2023-02-02 07:00:00,W047,Night,5,1,37,0.91,8,0
2023-02-02 08:00:00,W049,AM,1,1,33,0.52,10,1
2023-02-02 09:00:00,W011,Night,4,1,41,0.8,3,0
2023-02-02 10:00:00,W021,Night,4,1,50,0.82,7,0
2023-02-02 11:00:00,W026,AM,1,1,49,0.8,7,1
2023-02-02 12:00:00,W025,AM,5,1,45,0.83,7,2
2023-02-02 13:00:00,W022,PM,8,1,53,0.82,14,0
2023-02-02 14:00:00,W027,Night,8,1,40,0.57,7,0
2023-02-02 15:00:00,W049,PM,2,1,28,0.62,7,0
2023-02-02 16:00:00,W013,Night,6,1,41,0.81,8,0
2023-02-02 17:00:00,W033,Night,2,0,40,0.51,5,0
2023-02-02 18:00:00,W034,PM,5,1,38,0.82,7,1
2023-02-02 19:00:00,W041,Night,7,1,58,0.83,12,0
2023-02-02 20:00:00,W035,Night,4,1,39,0.62,4,0
2023-02-02 21:00:00,W001,Night,2,1,58,0.8,4,0
2023-02-02 22:00:00,W021,AM,3,1,51,0.77,10,0
2023-02-02 23:00:00,W048,PM,8,1,53,0.63,5,0
2023-02-03 00:00:00,W006,AM,3,1,40,0.73,5,0
2023-02-03 01:00:00,W028,PM,1,1,52,0.95,9,1
2023-02-03 02:00:00,W017,PM,5,0,39,0.71,10,0
2023-02-03 03:00:00,W005,Night,5,1,37,0.81,8,0
2023-02-03 04:00:00,W031,PM,2,0,41,0.52,9,0
2023-02-03 05:00:00,W005,AM,4,0,28,0.54,8,0
2023-02-03 06:00:00,W038,AM,5,1,55,0.54,5,0
2023-02-03 07:00:00,W003,AM,2,0,43,0.89,6,0
2023-02-03 08:00:00,W023,PM,2,1,42,0.68,18,0
2023-02-03 09:00:00,W037,AM,6,1,40,0.61,9,0
2023-02-03 10:00:00,W037,PM,6,1,44,0.87,7,0
2023-02-03 11:00:00,W010,AM,5,1,47,0.58,6,0
2023-02-03 12:00:00,W010,AM,2,0,40,0.62,10,1
2023-02-03 13:00:00,W019,PM,1,1,39,0.72,11,0
2023-02-03 14:00:00,W017,AM,1,0,45,0.67,4,1
2023-02-03 15:00:00,W021,Night,6,1,60,0.79,8,0
2023-02-03 16:00:00,W014,PM,5,1,42,0.67,14,0
2023-02-03 17:00:00,W009,PM,8,1,37,0.7,9,0
2023-02-03 18:00:00,W046,PM,4,1,50,0.93,6,0
2023-02-03 19:00:00,W001,Night,7,1,46,0.94,4,0
2023-02-03 20:00:00,W045,PM,8,1,46,0.91,8,1
2023-02-03 21:00:00,W013,AM,1,1,46,0.93,6,0
2023-02-03 22:00:00,W004,AM,1,0,48,0.78,8,0
2023-02-03 23:00:00,W001,AM,8,1,46,0.82,3,0
2023-02-04 00:00:00,W049,PM,6,1,43,0.78,3,1
2023-02-04 01:00:00,W040,AM,6,1,54,0.89,5,0
2023-02-04 02:00:00,W032,PM,5,0,58,0.78,10,0
2023-02-04 03:00:00,W034,AM,6,1,49,0.56,5,1
2023-02-04 04:00:00,W028,Night,3,0,44,0.9,6,1
2023-02-04 05:00:00,W031,Night,7,0,38,0.88,13,1
2023-02-04 06:00:00,W008,Night,8,1,48,0.91,4,0
2023-02-04 07:00:00,W039,Night,8,1,55,0.6,8,1
2023-02-04 08:00:00,W026,PM,2,1,45,0.64,11,0
2023-02-04 09:00:00,W034,AM,1,1,50,0.65,13,1
2023-02-04 10:00:00,W003,Night,8,1,47,0.75,12,0
2023-02-04 11:00:00,W050,PM,3,0,58,0.57,14,0
2023-02-04 12:00:00,W012,Night,8,1,46,0.69,8,0
2023-02-04 13:00:00,W001,Night,4,0,44,0.59,6,0
2023-02-04 14:00:00,W044,PM,3,1,44,0.63,9,1
2023-02-04 15:00:00,W005,PM,5,0,45,0.85,8,0
2023-02-04 16:00:00,W030,AM,4,0,29,0.93,9,0
2023-02-04 17:00:00,W030,AM,4,1,39,0.51,3,0
2023-02-04 18:00:00,W017,Night,8,0,45,0.78,10,0
2023-02-04 19:00:00,W048,Night,6,0,35,0.52,4,0
2023-02-04 20:00:00,W047,AM,8,1,52,0.54,7,1
2023-02-04 21:00:00,W023,AM,3,0,49,0.85,8,0
2023-02-04 22:00:00,W015,PM,5,0,40,0.87,2,1
2023-02-04 23:00:00,W037,AM,1,1,44,0.91,5,0
2023-02-05 00:00:00,W021,AM,7,1,54,0.74,11,0
2023-02-05 01:00:00,W014,Night,6,1,50,0.93,7,0
2023-02-05 02:00:00,W002,AM,3,1,43,0.58,6,0
